99338555.87471054, 2.2916210093724653e-19
99789522.90608676, 5.076651607059269e-19
101562830.39463875, 1.3211329693124005e-18
101792077.05106239, 2.30384912227832e-18
102425176.98978277, 6.2292817030926825e-18
103716204.61656256, 9.616175662824402e-18
105056397.8979229, 2.189534223947162e-17
105785662.52468514, 3.7631175747067836e-17
106547284.41980602, 9.576504769697469e-17
108059328.55479607, 1.5618477299962916e-16
110043012.89788914, 6.079872404096058e-16
110212307.62727128, 3.5551356570899976e-16
110835286.31214832, 1.7345316584754183e-15
112408182.75461338, 2.859966648181426e-15
113043573.69569288, 6.800905809161486e-15
114583204.22810882, 1.0763263233201672e-14
116165628.20487277, 2.5247356237075534e-14
117382308.7028188, 4.503966712010054e-14
119261816.57669681, 9.698390551887921e-14
120003570.26670662, 2.0589914565491824e-13
121895376.51657885, 4.651664846624883e-13
123017006.52101775, 8.810806905871759e-13
124481798.23731455, 1.555477192702726e-12
126652248.80873829, 5.11097524666931e-12
129216131.18867718, 1.5063880843201532e-11
131794391.21597005, 4.5077843064179764e-11
134500652.335736, 1.0709601938810896e-10
135260921.68596622, 2.1303136100108763e-10
137309382.40192986, 5.402618953960454e-10
139946503.05041656, 1.3261414105979192e-9
140440388.03059378, 2.869803068641755e-9
142701285.04192263, 4.812261759825784e-9
145578658.51242214, 1.3624182697247453e-8
146092419.923436, 2.8492995171223668e-8
148355589.96643105, 4.511605136646194e-8
149423701.30482385, 9.482361106633048e-8
151307126.18286395, 1.481683471417687e-7
152830944.43458912, 3.1556939386771255e-7
155364272.62964022, 5.756838796170669e-7
158088037.20069513, 0.0000015537345610968777
162377846.7836308, 0.000004929317058622502
165146978.89499545, 0.000012201086074358921
165846609.4095826, 0.000019021662111400923
169150944.94521213, 0.00003969750474585561
171068612.0406943, 0.00010231966882951469
174406757.9948885, 0.00021232249199094826
177853001.47029778, 0.0004914775018045124
182353366.2672894, 0.0017118334639078428
185637466.21022266, 0.004520225670047086
189530254.2860336, 0.011786704412533853
194931136.0401878, 0.03546387538884439
198069259.11908582, 0.08705058441879297
202481963.22602305, 0.21615336400102816
205543438.32988197, 0.4816447122471049
206775373.55837566, 0.9402263008640845
213488671.79119796, 2.0809894754114913
218603057.84302607, 5.356634053363343
223657793.94517684, 12.428446518057918
227400751.1001276, 27.54630399725447
232658915.36179778, 57.58722517288431
236923174.80746052, 120.43529988089975
242173911.2603047, 278.41735898694486
246072578.0175552, 492.7188522686176
252251761.07137498, 1086.3531473806906
255666790.95245042, 2067.142285048689
259608412.08970687, 3695.247781967413
264780862.1293555, 7749.219805078524
270709530.20604503, 15924.154984813154
279170894.96630436, 35634.5028256485
287330608.2296332, 78800.36295321978
293055396.59056044, 149597.54255198612
300100066.2852527, 289552.2751830508
308208982.4546268, 549488.2300138037
315632044.10033023, 1088054.5235278269
325002815.3994574, 2468840.3130181306
333724899.3204849, 4905601.580739131
344402309.72503895, 10798123.534519313
354142988.4429378, 21664227.752841294
366432111.0095147, 45597929.601091884
376988982.3960997, 87513350.89127934
390106578.7269594, 188735289.19644254
400692344.54088306, 341259935.438681
414241838.2703759, 677585865.3083946
427827290.43423754, 1247978841.7370791
442903655.2623199, 2309183710.7414694
460619389.5777074, 4145495492.228279
476524858.62938863, 7397595347.582645
494539793.88725483, 12997555774.45029
514442577.7411521, 23353808843.918175
535146350.3325205, 41455219908.70394
559830018.3877126, 75913096459.16243
585542196.3560168, 140839446116.0759
611515438.5086296, 266624967260.3838
640924722.0354476, 430769272179.615
673011686.3431495, 829525114358.9054
709365650.864273, 1390710645811.2466
744879010.7610548, 2692893109395.8438
790294992.5553383, 4782515579404.277
838480029.958037, 8527463739810.697
892113666.8977078, 15517801537349.592
949177996.1718366, 28379077039352.047
1009892463.0868672, 51771107995392.44
1074490549.8367944, 85298723725053.92
1143220673.3770463, 138804389933460.2
1216347140.7311883, 215459244130652.6
1294151165.404076, 332789258676016.75
1376931948.8102207, 472380015316473.4
1465007830.8760247, 701186569202590.5
1558717514.2407033, 1040820078937309.5
1658421366.7635546, 1451930106689360.2
1764502807.346504, 1932044038272768.2
1877369780.4012852, 2374456081486786
1997456324.6313062, 2910934142926986
2125224242.16118, 3658385175730940.5
2261164874.4325967, 4364052603502534.5
2405800991.696016, 5498268020782474
2559688803.36421, 6807845153741560
2723420096.958689, 8100863910998466
2897624513.8746004, 9104136102458050
3082971970.7155313, 11470297206963266
3280175235.5098205, 12763405065109374
3489992668.7152667, 14888713468760558
3713231139.5531974, 17153525279470230
3950749128.8866386, 17804779570379490
4203460030.5750384, 21081451360284788
4422201096.119489, 22186798001542340
