495129678055291.4, 6079430195946332
512975019376827.1, 6523484547824414
531463538073904.3, 7029764609782309
550618415386311.94, 7524036865832765
570463668046355, 8018934449908906
591024178391458.8, 8590049606709979
612325725562095.6, 9155064753932340
634395017824142.1, 9715894396700322
657259726056173, 10346171133276298
680948518443739.1, 11007980535390562
705491096424018.6, 11692244675064854
730918231926060.1, 12387438375357856
757261805953143.5, 13101691399283372
784554848555790.6, 13857127867818520
812831580245427.1, 14656122396194894
842127454900682.2, 15409296274738086
872479204220105, 16242510552215996
904409948277050.6, 17281081018221368
928665780078636.1, 18913818832184800
960932894126686, 19797092691492988
982830415110050, 20062289081971936
