1023460805331.7522, 1.7608272007498226e-7
1067759921349.7925, 2.775252037976209e-7
1111730986698.9624, 4.2991117609028947e-7
1157512809831.1099, 6.646099414823494e-7
1205179958958.8315, 0.0000010358759722884319
1254810073063.4075, 0.0000016079490061096029
1306483988351.1423, 0.000002490855745173668
1360285869917.1826, 0.000003858556658009906
1416303348831.421, 0.000005989483788834434
1474627664869.6013, 0.000009335343870160034
1535353815122.279, 0.000014431730758173258
1598580708723.5005, 0.000022356032022911562
1664411327951.4124, 0.00003477342288907557
1732952895963.0054, 0.0000540879051427036
1804317051436.3516, 0.00008344494875186961
1878620030404.7205, 0.000129793448494449
1955982855578.718, 0.00020147319958115374
2036531533464.8328, 0.00031273882172260355
2120397259601.4875, 0.0004844601961049252
2207716632246.8613, 0.0007520082632148176
2298631874866.428, 0.001167312469610787
2393291067782.8154, 0.001815682233227582
2491848389365.011, 0.00280117173149186
2599704674945.0596, 0.004446248977310127
2712229373895.9907, 0.006917150795766919
2823920787533.9536, 0.010781226489103174
2940211728041.023, 0.01683826355459987
3061291606999.82, 0.026137365738310398
3187357636088.154, 0.04040637713077961
3318615148292.2427, 0.06233756068072518
3455277932347.5024, 0.09636912194966536
3597568580952.0444, 0.14837119206223215
3753284468771.307, 0.23415341731869246
3915740308081.0635, 0.3716674635055036
4076993104270.822, 0.5710551081526222
4244886398101.6743, 0.8846150540521316
4419693649693.19, 1.3453545985140793
4601699580434.887, 2.0755665287814096
4791200636732.976, 3.189041239693206
4988505472854.215, 4.919942491980545
5193935453653.902, 7.528476330063487
5407825178006.223, 11.614672816119526
5630523023790.134, 17.77272590484853
5862391715317.796, 27.363127061331983
6103808914130.435, 41.870947624599545
6355167834123.202, 64.33336482751929
6616877882001.68, 98.24153118341212
6889365324112.422, 150.63656111940685
7187562179520.639, 235.74784573423466
7498666082297.146, 365.94198956406854
7823235696521.421, 568.0371725520432
8161853867291.893, 881.7414743394125
8515128667368.145, 1368.6921651223624
8883694489116.453, 2137.6417075311383
9268213183718.178, 3297.8796694783077
9688905486115.174, 5171.78369522541
10128693380055.896, 8110.467715891697
10588443631141.5, 12718.95547976016
11069062348221.842, 19946.054181208852
11571496769220.043, 31279.697301623175
12096737128017.025, 49053.28414293288
12645818606075.518, 76926.08601690162
13219823372650.215, 120636.62633956998
13819882717604.906, 186044.81986190405
14447179281039.508, 284790.9191740432
15102949384122.635, 429511.7061531255
15788485465721.86, 647774.5366938054
16505138629635.316, 986075.2187570177
17254321307444.412, 1470666.3194138706
18037510042235.07, 2152998.0625760695
18856248398675.562, 3065216.9428778025
19712150005184.234, 4158003.1254992713
20606901734184.61, 5054383.723898055
21520544356374.586, 3740475.6021328853
21804655698926.5, 3336839.109220826
22748440714931.16, 5112984.402362839
23685236668092.125, 7888135.439866093
24660610503089.2, 12070393.311337486
25728011658131.906, 18851701.519247793
26895828609037.88, 29563517.26438972
28116653792719.4, 45762466.38285971
29392893299223.086, 71765376.9124979
30727062433127.14, 111709645.49783716
32121790670884.816, 175184718.99749976
33579826843184.82, 274216957.0293472
35104044552545.484, 415105126.2172083
36697447836816.28, 631894054.1117252
38363177089752.01, 938930504.4259857
40104515250327.03, 1392564013.3437135
41924894272986.4, 2027319873.1064718
43827901891589.664, 2780933714.519893
45817288690373.61, 3405680319.1443505
47896975495873.75, 2913246012.9572754
50071061104371.59, 4063616067.478378
52343830360096.695, 6255234662.578858
54719762600105.31, 9646771808.07152
57203540482480.29, 14821954728.626257
59800059215251, 22353953849.65231
62514436204219.664, 33092426133.243496
65352021138714.58, 47553609951.06865
68318406535140.69, 65473683210.67929
71419438759113.78, 78413435860.63426
74661229547899.05, 74159476546.76476
78050168055860.25, 108566577760.80304
81592933446666.98, 165881228218.29282
85296508057068.42, 244201944426.4896
89168191158185.48, 357502110633.14874
93215613341440.34, 486762514650.00977
97446751557472.03, 575424846521.6549
101869944837687.3, 592799714181.5641
106493910729420.6, 874313777010.8113
111327762477104.19, 1279961227872.5967
116381026983306.44, 1795373064389.7402
121663663585035.64, 2282008020086.9287
127186083682316.33, 2324833075894.549
132959171257725.9, 3273140053303.394
138994304327331.77, 4659959765961.487
145303377365299.56, 6181818213195.618
151898824746382.56, 6646717280735.363
158793645252477.5, 8654991779620.878
166001427691560, 12185391092643.627
173536377679486.5, 15259568255586.832
181413345637438.66, 16653016420425.365
189647856060206.7, 23099683824722.65
198256138112974.78, 29470222757461.363
207255157616928.88, 31982447812438.332
216662650486719.3, 43789763393337.85
226497157685670.8, 53131066827055.14
236778061767653, 62808731269030.77
247525625077603.84, 81482538826542.8
258761029686023.47, 90591995430640.56
270506419136113.7, 118844509592275.81
282784942085873.44, 134861028282270.17
295620797931130.56, 172694605505530.62
309039284499454.44, 192716529897670.12
323066847908936.94, 244952247280868.1
337731134690094.75, 273860303129051
353061046273649.8, 339146307137557.4
369086795951537.75, 395736720544275
385839968423439.3, 464352717227047.7
403353582046182.7, 555091070872534.7
421662153908683.8, 645310270835474.2
440801767860719.94, 743251182469638.9
460810145629563.56, 867271084192846.2
481726721164679.2, 1021436632946814.9
503592718356990.56, 1169919764472256.2
526451232285884.94, 1355019334565648
550347314154089.9, 1543361839513516.2
575328060077826.1, 1761154612546718.8
601442703907227.4, 2043592780091737.2
628742714259934.9, 2297546970888453
657281895959169.4, 2616897212389777.5
687116496076127.6, 2920295908458456.5
718305314785761.2, 3313860357995107.5
750909821254398.6, 3753479832610182.5
784994274787576.6, 4243522495072199.5
820625851476924.2, 4770858631636209
857874776595612.2, 5343818082168092
896814463003379.2, 5886262612401974
937521655833881.4, 6580930288348124
980076583749513.2, 7316654772877460
1024563117061816.2, 8089384053819750
1071068933029129, 8977042208756456
1119685688657224.4, 9869923239255830
1170509201343539.5, 10791253633430972
1223639637720984, 11667700149862414
1279181711073530.5, 12875991738432414
1337244887712694.2, 14077930421864390
1397943602721624.2, 15306452802905338
1461397485491957.8, 16642183217761720
1527731595498068.8, 18331511169951730
1597076668773233, 19968317387823600
1669569375573617.2, 21470019931279160
1745352589737860.8, 22956255059782564
1824575670273097.8, 24682663246409024
1907394755722410.8, 26737009995674852
1993973071893918.8, 28747747061552520
2084481253557921, 30794975987689580
2179097680746193.5, 32865557425639000
2278008830316168, 35271547830145724
2381409643472909, 37573200521948720
2489503909973284, 40025048071635010
2602504669769449, 42636891478032810
2720634632883333, 45250593964219336
2844126618339546, 47846272825717860
2973224013021824, 50779317846219656
3108181251357422, 53492853913775010
3249264316774815, 56246721579542910
3396751265922872.5, 59583841975538730
3550932776685000.5, 62534904013847330
3712112721067917.5, 65632125931499624
3880608764094492, 69010935926002850
4056752989880841, 72294363899136220
4240892556131557, 76016152822195000
4433390378343032.5, 79484957931834030
4634625845063465, 83112053200102240
4844995565619049, 86743234634506830
5064914151780208, 90364896084736240
5294815034908248, 94312955606196740
5535151320193000, 98068161781191680
5786396679665171, 101972886899009310
6049046285743189, 105836125676722720
6323617787154683, 109845723102381540
6610652329155767, 113795453247064300
6910715620058963, 117887204107485580
7224399046171866, 122353356161759540
7552320837343855, 126047797553900580
7895127285417881, 129853792054417740
8253494017988834, 133774707992826540
8628127329979067, 138327430111419410
9019765575655152, 141975289103431680
9429180623829654, 145178496009892060
9837309947624062, 150342773794420100
