Wlgth	Rp Σ	Wlgth	GDDrp Σ	Wlgth	Rp	Wlgth	GDDrp	Wlgth	Rp 5°	Wlgth	GDDrp 5°	Wlgth	Rp 5°	Wlgth	GDDrp 5°
731.949201161315	99.9410688760357	731.949201161315	-51.7919143842357	785.536500823885	100	785.536500823885	-60	731.949201161315	99.8843486952043	731.949201161315	-74.2672894149358	731.949201161315	99.9978212659064	731.949201161315	-29.3165393535357
732.127393186916	99.9388191513244	732.127393186916	-50.9407277315642	785.823766351125	100	785.823766351125	-60	732.127393186916	99.879768351494	732.127393186916	-71.233291425446	732.127393186916	99.9979048630996	732.127393186916	-30.6481640376825
732.305671994851	99.9362334419586	732.305671994851	-49.968689981074	786.111136929477	100	786.111136929477	-60	732.305671994851	99.8745229935267	732.305671994851	-67.9511200836838	732.305671994851	99.997982020029	732.305671994851	-31.9862598784642
732.484037648533	99.9332839708313	732.484037648533	-48.8467806140108	786.398612597358	100	786.398612597358	-60	732.484037648533	99.8685566154082	732.484037648533	-64.3626141408091	732.484037648533	99.9980532777022	732.484037648533	-33.3309470872125
732.662490211433	99.9299426187837	732.662490211433	-47.54143106053	786.686193393198	100	786.686193393198	-60	732.662490211433	99.8618125990305	732.662490211433	-60.4005278848428	732.662490211433	99.998119119764	732.662490211433	-34.6823342362173
732.841029747089	99.9261831051822	732.841029747089	-46.0161850729959	786.973879355442	100	786.973879355442	-60	732.841029747089	99.8542380675741	732.841029747089	-55.991850667482	732.841029747089	99.9981799792326	732.841029747089	-36.0405194785098
733.019656319097	99.9219844256779	733.019656319097	-44.2357671388691	787.261670522548	100	787.261670522548	-60	733.019656319097	99.8457907514463	733.019656319097	-51.0659426676702	733.019656319097	99.9982362443335	733.019656319097	-37.405591610068
733.198369991118	99.9173360293964	733.198369991118	-42.1741429908448	787.54956693299	100	787.54956693299	-60	733.198369991118	99.836449328994	733.198369991118	-45.5706549894298	733.198369991118	99.9982882635627	733.198369991118	-38.7776309922598
733.377170826874	99.9122452672197	733.377170826874	-39.8286072603743	787.837568625254	100	787.837568625254	-60	733.377170826874	99.826228302327	733.377170826874	-39.5005041701784	733.377170826874	99.9983363500909	733.377170826874	-40.1567103505701
733.556058890147	99.9067475575671	733.556058890147	-37.2418841944863	788.125675637841	100	788.125675637841	-60	733.556058890147	99.815198297378	733.556058890147	-32.9408729250134	733.556058890147	99.9983807856007	733.556058890147	-41.5428954639593
733.735034244785	99.9009193417606	733.735034244785	-34.5327469755626	788.413888009266	100	788.413888009266	-60	733.735034244785	99.8035119287249	733.735034244785	-26.1292481935749	733.735034244785	99.9984218236365	733.735034244785	-42.9362457575502
733.914096954695	99.8948930170823	733.914096954695	-31.9312637640145	788.702205778057	100	788.702205778057	-60	733.914096954695	99.7914336038447	733.914096954695	-19.5257127182142	733.914096954695	99.9984596925348	733.914096954695	-44.3368148098146
734.093247083849	99.8888714222423	734.093247083849	-29.8060199827351	788.990628982759	100	788.990628982759	-60	734.093247083849	99.7793684207124	734.093247083849	-13.8673891812447	734.093247083849	99.9984945979879	734.093247083849	-45.7446507842256
734.27248469628	99.883137099372	734.27248469628	-28.658301363571	789.279157661929	100	789.279157661929	-60	734.27248469628	99.7678806230689	734.27248469628	-10.1568059332082	734.27248469628	99.9985267252946	734.27248469628	-47.1597967939338
734.451809856084	99.878049075277	734.451809856084	-29.0492489715711	789.567791854136	100	789.567791854136	-60	734.451809856084	99.7576871310885	734.451809856084	-9.51620673589934	734.451809856084	99.9985562413329	734.451809856084	-48.5822912072429
734.631222627419	99.8740189467789	734.631222627419	-31.4364693377556	789.856531597968	100	789.856531597968	-60	734.631222627419	99.7496097622333	734.631222627419	-12.8607707751299	734.631222627419	99.9985832962945	734.631222627419	-50.0121679003814
734.810723074507	99.8714611819398	734.810723074507	-35.9438738368706	790.145376932024	100	790.145376932024	-60	734.810723074507	99.7444760041192	734.810723074507	-20.4382912101303	734.810723074507	99.9986080252083	734.810723074507	-51.4494564636109
734.990311261631	99.8707216083687	734.990311261631	-42.164923598977	790.434327894916	100	790.434327894916	-60	734.990311261631	99.74297627667	734.990311261631	-31.4356648323249	734.990311261631	99.9986305492795	734.990311261631	-52.894182365629
735.169987253139	99.8720011172861	735.169987253139	-49.1459849500459	790.723384525274	100	790.723384525274	-60	735.169987253139	99.7455116615401	735.169987253139	-43.945602819179	735.169987253139	99.9986509770658	735.169987253139	-54.3463670809128
735.34975111344	99.8753011896328	735.34975111344	-55.6330913402276	791.012546861738	100	791.012546861738	-60	735.34975111344	99.752085172948	735.34975111344	-55.4601544966295	735.34975111344	99.9986694055096	735.34975111344	-55.8060281838256
735.529602907007	99.8804147826484	735.529602907007	-60.4943064201787	791.301814942966	100	791.301814942966	-60	735.529602907007	99.762283526913	735.529602907007	-63.7154334273103	735.529602907007	99.9986859208433	735.529602907007	-57.273179413047
735.709542698377	99.8869684621483	735.709542698377	-63.0893571057181	791.591188807626	100	791.591188807626	-60	735.709542698377	99.7753611672447	735.709542698377	-67.4308835020968	735.709542698377	99.998700599379	735.709542698377	-58.7478307093394
735.889570552147	99.8944994261421	735.889570552147	-63.3925680167951	791.880668494404	100	791.880668494404	-60	735.889570552147	99.790393951232	735.889570552147	-66.5551478042511	735.889570552147	99.9987135081985	735.889570552147	-60.2299882293392
736.069686532981	99.9025387391042	736.069686532981	-61.8538648815976	792.170254041998	100	792.170254041998	-60	736.069686532981	99.8064452910415	736.069686532981	-61.9880754254381	736.069686532981	99.9987247057486	736.069686532981	-61.7196543377571
736.249890705605	99.9106758419308	736.249890705605	-59.1348308024276	792.45994548912	100	792.45994548912	-60	736.249890705605	99.8226949853064	736.249890705605	-55.0528340247195	736.249890705605	99.9987342423556	736.249890705605	-63.2168275801358
736.430183134806	99.9185932163745	736.430183134806	-55.8739695133089	792.749742874498	100	792.749742874498	-60	736.430183134806	99.8385085114278	736.430183134806	-47.0264363886343	736.430183134806	99.9987421606618	736.430183134806	-64.7215026379835
736.610563885438	99.9260735414298	736.610563885438	-52.5568418939357	793.039646236871	100	793.039646236871	-60	736.610563885438	99.8534514040172	736.610563885438	-38.8800135198353	736.610563885438	99.9987484959936	736.610563885438	-66.2336702680361
736.791033022418	99.9329886734759	736.791033022418	-49.4858967213752	793.329655614996	100	793.329655614996	-60	736.791033022418	99.8672673206578	736.791033022418	-31.2184762155892	736.791033022418	99.9987532766636	736.791033022418	-67.7533172271612
736.971590610723	99.9392803750295	736.971590610723	-46.8089011031917	793.619771047641	100	793.619771047641	-60	736.971590610723	99.8798396004089	736.971590610723	-24.3373760221564	736.971590610723	99.9987565242132	736.971590610723	-69.2804261842271
737.152236715399	99.9449399543728	737.152236715399	-44.5669015077822	793.90999257359	100	793.90999257359	-60	737.152236715399	99.8911506196018	737.152236715399	-18.3188273952568	737.152236715399	99.9987582535967	737.152236715399	-70.8149756203075
737.332971401552	99.9499906539358	737.332971401552	-42.7387672345408	794.200320231641	100	794.200320231641	-60	737.332971401552	99.9012466178571	737.332971401552	-13.1205947507658	737.332971401552	99.9987584733118	737.332971401552	-72.3569397183157
737.513794734353	99.9544741205598	737.513794734353	-41.2738308312393	794.490754060605	100	794.490754060605	-60	737.513794734353	99.9102106657859	737.513794734353	-8.64137341924188	737.513794734353	99.9987571854757	737.513794734353	-73.9062882432368
737.694706779037	99.95844085968	737.694706779037	-40.1123597906278	794.781294099308	100	794.781294099308	-60	737.694706779037	99.9181435855154	737.694706779037	-4.76173316728374	737.694706779037	99.998754385851	737.694706779037	-75.4629864139719
737.875707600904	99.9619439650351	737.875707600904	-39.1967188045861	795.071940386591	100	795.071940386591	-60	737.875707600904	99.9251514133103	737.875707600904	-1.36644284133971	737.875707600904	99.9987500638183	737.875707600904	-77.0269947678324
738.056797265317	99.9650352858783	738.056797265317	-38.4764504085381	795.362692961308	100	795.362692961308	-60	738.056797265317	99.9313377325115	738.056797265317	1.64536820161609	738.056797265317	99.9987442022983	738.056797265317	-78.5982690186923
738.237975837702	99.9677632869572	738.237975837702	-37.9098267572675	795.653551862327	100	795.653551862327	-60	738.237975837702	99.9367993899864	738.237975837702	4.35710639524248	738.237975837702	99.9987367776205	738.237975837702	-80.1767599097774
738.419243383553	99.9701720208906	738.419243383553	-37.4635831329977	795.944517128532	100	795.944517128532	-60	738.419243383553	99.941624436849	738.419243383553	6.83524679613601	738.419243383553	99.998727759338	738.419243383553	-81.7624130621314
738.600599968423	99.9723007947481	738.600599968423	-37.1118603631332	796.235588798819	100	796.235588798819	-60	738.600599968423	99.9458914578177	738.600599968423	9.13144809350193	738.600599968423	99.9987171099852	738.600599968423	-83.3551688197683
738.782045657934	99.9741842454104	738.782045657934	-36.8349176766819	796.526766912101	100	796.526766912101	-60	738.782045657934	99.9496697186913	738.782045657934	11.2851267393031	738.782045657934	99.9987047847759	738.782045657934	-84.954962092667
738.963580517771	99.9758526370261	738.963580517771	-36.6178920681084	796.818051507301	100	796.818051507301	-60	738.963580517771	99.9530197586684	738.963580517771	13.3259380624615	738.963580517771	99.9986907312375	738.963580517771	-86.5617221986782
739.145204613683	99.9773322630634	739.145204613683	-36.4497188805982	797.10944262336	100	797.10944262336	-60	739.145204613683	99.9559941924867	739.145204613683	15.2759349444736	739.145204613683	99.9986748887772	739.145204613683	-88.17537270567
739.326918011484	99.9786458819394	739.326918011484	-36.3222440411951	797.400940299232	100	797.400940299232	-60	739.326918011484	99.9586385802835	739.326918011484	17.1513431927988	739.326918011484	99.9986571881727	739.326918011484	-89.7958312751891
739.508720777054	99.9798131454375	739.508720777054	-36.2295185729338	797.692544573886	100	797.692544573886	-60	739.508720777054	99.9609922835226	739.508720777054	18.9639723632839	739.508720777054	99.9986375509831	739.508720777054	-91.4230095091516
739.690612976335	99.9808509982124	739.690612976335	-36.1672502584589	797.984255486303	100	797.984255486303	-60	739.690612976335	99.963089263513	739.690612976335	20.7223122841986	739.690612976335	99.9986158888688	739.690612976335	-93.0568128011164
739.872594675336	99.981774038384	739.872594675336	-36.1323837005055	798.27607307548	100	798.27607307548	-60	739.872594675336	99.9649588024671	739.872594675336	22.4323727929769	739.872594675336	99.9985921028137	739.872594675336	-94.6971401939879
740.054665940131	99.9825948361418	740.054665940131	-36.1227819159886	798.567997380429	100	798.567997380429	-60	740.054665940131	99.9666261408909	740.054665940131	24.0983204140623	740.054665940131	99.9985660822362	740.054665940131	-96.3438842460395
740.236826836858	99.9833242111786	740.236826836858	-36.1369865582261	798.860028440174	100	798.860028440174	-60	740.236826836858	99.9681130329171	740.236826836858	25.7229577910705	740.236826836858	99.9985377039775	740.236826836858	-97.9969309075226
740.419077431722	99.9839714717965	740.419077431722	-36.1740381965442	799.152166293755	100	799.152166293755	-60	740.419077431722	99.9694382252401	740.419077431722	27.308083017119	740.419077431722	99.9985068311512	740.419077431722	-99.6561594102074
740.60141779099	99.9845446194234	740.60141779099	-36.2333420527288	799.444410980227	100	799.444410980227	-60	740.60141779099	99.9706178671237	740.60141779099	28.854758067212	740.60141779099	99.9984733118374	740.60141779099	-101.32144217267
740.783847980998	99.9850505225136	740.783847980998	-36.3145679386282	799.736762538656	100	799.736762538656	-60	740.783847980998	99.9716658594272	740.783847980998	30.3635088470358	740.783847980998	99.9984369775998	740.783847980998	-102.992644724292
740.966368068144	99.9854950636766	740.966368068144	-36.4175758294986	800.029221008126	100	800.029221008126	-60	740.966368068144	99.9725941503427	740.966368068144	31.8344739923639	740.966368068144	99.9983976418026	740.966368068144	-104.669625651361
741.148978118894	99.9858832635568	741.148978118894	-36.5423606099096	800.321786427733	100	800.321786427733	-60	741.148978118894	99.973412984906	741.148978118894	33.267515349221	741.148978118894	99.9983550976996	741.148978118894	-106.35223656904
741.331678199778	99.9862193845833	741.331678199778	-36.6890111415804	800.614458836588	100	800.614458836588	-60	741.331678199778	99.9741311145441	741.331678199778	34.6622998401923	741.331678199778	99.9983091162634	741.331678199778	-108.040322123353
741.514468377393	99.9865070172887	741.514468377393	-36.857680024043	800.907238273816	100	800.907238273816	-60	741.514468377393	99.9747559720814	741.514468377393	36.0183599797476	741.514468377393	99.9982594437154	741.514468377393	-109.733720027833
741.697348718401	99.9867491514747	741.697348718401	-37.0485613360796	801.200124778557	100	801.200124778557	-60	741.697348718401	99.9752938168054	741.697348718401	37.3351384676746	741.697348718401	99.9982057987151	741.697348718401	-111.432261139834
741.880319289528	99.9869482341202	741.880319289528	-37.2618743296814	801.493118389965	100	801.493118389965	-60	741.880319289528	99.9757498534268	741.880319289528	38.6120209227107	741.880319289528	99.998147869155	741.880319289528	-113.135769582074
742.063380157569	99.9871062155673	742.063380157569	-37.4978515549164	801.786219147207	100	801.786219147207	-60	742.063380157569	99.9761283280608	742.063380157569	39.8483598055659	742.063380157569	99.9980853085018	742.063380157569	-114.844062915399
742.246531389384	99.9872245851952	742.246531389384	-37.7567302658034	802.079427089467	100	802.079427089467	-60	742.246531389384	99.9764326037214	742.246531389384	41.0434918374876	742.246531389384	99.9980177316121	742.246531389384	-116.556952369094
742.429773051897	99.9873043974895	742.429773051897	-38.0387462269521	802.372742255942	100	802.372742255942	-60	742.429773051897	99.9766652172253	742.429773051897	42.1967506815699	742.429773051897	99.9979447099394	742.429773051897	-118.274243135474
742.6131052121	99.9873462891398	742.6131052121	-38.3441292301985	802.666164685842	100	802.666164685842	-60	742.6131052121	99.9768279188648	742.6131052121	43.3074762751112	742.6131052121	99.9978657660324	742.6131052121	-119.995734735508
742.796527937051	99.987350487523	742.796527937051	-38.6730997569908	802.959694418393	100	802.959694418393	-60	742.796527937051	99.9769216956853	742.796527937051	44.3750219482573	742.796527937051	99.9977803672088	742.796527937051	-121.721221462239
742.980041293875	99.9873168106696	742.980041293875	-39.0258662939666	803.253331492835	100	803.253331492835	-60	742.980041293875	99.9769467786982	742.980041293875	45.3987603200662	742.980041293875	99.9976879182646	742.980041293875	-123.450492907999
743.163645349761	99.9872446585386	743.163645349761	-39.4026228320684	803.547075948422	100	803.547075948422	-60	743.163645349761	99.9769026338458	743.163645349761	46.378088916236	743.163645349761	99.9975877530533	743.163645349761	-125.183334580373
743.347340171966	99.9871329951371	743.347340171966	-39.8035460515702	803.840927824423	100	803.840927824423	-60	743.347340171966	99.976787935986	743.347340171966	47.3124365064653	743.347340171966	99.9974791247392	743.347340171966	-126.919528609606
743.531125827815	99.9869803207014	743.531125827815	-40.228791609618	804.13488716012	100	804.13488716012	-60	743.531125827815	99.9766005245699	743.531125827815	48.2012713273758	743.531125827815	99.9973611944868	743.531125827815	-128.658854546612
743.715002384696	99.9867846327961	743.715002384696	-40.6784887893279	804.428953994812	100	804.428953994812	-60	743.715002384696	99.9763373390054	743.715002384696	49.0441126663404	743.715002384696	99.9972330183045	743.715002384696	-130.401090244996
743.898969910066	99.9865433747564	743.898969910066	-41.1527325155667	804.723128367809	100	804.723128367809	-60	743.898969910066	99.9759943309009	743.898969910066	49.8405477810118	743.898969910066	99.9970935317024	743.898969910066	-132.146012812145
744.083028471449	99.9862533693946	744.083028471449	-41.6515713538463	805.017410318438	100	805.017410318438	-60	744.083028471449	99.9755663494391	744.083028471449	50.5902568936633	744.083028471449	99.9969415317532	744.083028471449	-133.893399601356
744.267178136435	99.9859107352595	744.267178136435	-42.1749895271718	805.311799886039	100	805.311799886039	-60	744.267178136435	99.9750469949628	744.267178136435	51.2930501438903	744.267178136435	99.9967756560594	744.267178136435	-135.643029198234
744.451418972681	99.9855107819854	744.451418972681	-42.7228801219636	805.606297109967	100	805.606297109967	-60	744.451418972681	99.9744284344426	744.451418972681	51.9489220829089	744.451418972681	99.9965943580266	744.451418972681	-137.394682326836
744.635751047912	99.9850478803054	744.635751047912	-43.2950053749634	805.900902029591	100	805.900902029591	-60	744.635751047912	99.9737011707198	744.635751047912	52.5581318109814	744.635751047912	99.9963958777079	744.635751047912	-139.148142560908
744.820174429918	99.9845153011388	744.820174429918	-43.8909380366114	806.195614684294	100	806.195614684294	-60	744.820174429918	99.9728537552374	744.820174429918	53.1213205942503	744.820174429918	99.9961782073261	744.820174429918	-140.903196667473
745.004689186559	99.9839050167016	745.004689186559	-44.5099749893412	806.490435113476	100	806.490435113476	-60	745.004689186559	99.9718724312584	745.004689186559	53.6396843475377	745.004689186559	99.9959390503833	745.004689186559	-142.65963432622
745.189295385759	99.9832074548031	745.189295385759	-45.1510101053663	806.785363356547	100	806.785363356547	-60	745.189295385759	99.9707406912504	745.189295385759	54.1152266369364	745.189295385759	99.9956757730126	745.189295385759	-144.417246847669
745.373993095512	99.9824111953377	745.373993095512	-45.8123470759298	807.080399452936	100	807.080399452936	-60	745.373993095512	99.9694387281145	745.373993095512	54.5511301873517	745.373993095512	99.9953853459244	745.373993095512	-146.175824339211
745.558782383879	99.981502595444	745.558782383879	-46.4914236208843	807.375543442083	100	807.375543442083	-60	745.558782383879	99.967942755258	745.558782383879	54.9523032764571	745.558782383879	99.9950642749122	745.558782383879	-147.935150518226
745.743663318986	99.9804653269841	745.743663318986	-47.1844046221544	807.670795363444	100	807.670795363444	-60	745.743663318986	99.9662241653564	745.743663318986	55.3261847668289	745.743663318986	99.9947085174038	745.743663318986	-149.694994011138
745.928635969031	99.9792798071556	745.928635969031	-47.885581239671	807.966155256488	100	807.966155256488	-60	745.928635969031	99.9642484925797	745.928635969031	55.6839319780173	745.928635969031	99.9943133819436	745.928635969031	-151.455094457359
746.113700402275	99.9779225008577	746.113700402275	-48.5864832080048	808.261623160702	100	808.261623160702	-60	746.113700402275	99.9619741394392	746.113700402275	56.0421745696928	746.113700402275	99.993873406746	746.113700402275	-153.215140985702
746.298856687052	99.9763650733019	746.298856687052	-49.2745690606539	808.557199115583	100	808.557199115583	-60	746.298856687052	99.9593508300978	746.298856687052	56.4256014229634	746.298856687052	99.9933822125279	746.298856687052	-154.974739544271
746.484104891757	99.9745733761537	746.484104891757	-49.9313014325159	808.852883160645	100	808.852883160645	-60	746.484104891757	99.9563177627646	746.484104891757	56.8707611245768	746.484104891757	99.9928323236733	746.484104891757	-156.733363989609
746.66944508486	99.9725062657849	746.66944508486	-50.5293434550902	809.148675335415	100	809.148675335415	-60	746.66944508486	99.9528014658363	746.66944508486	57.4315966474412	746.66944508486	99.9922149503584	746.66944508486	-158.490283557622
746.854877334894	99.9701142885723	746.854877334894	-51.0285426725871	809.444575679437	100	809.444575679437	-60	746.854877334894	99.9487134369338	746.854877334894	58.1873706816743	746.854877334894	99.9915197225255	746.854877334894	-160.244456026849
747.040401710463	99.9673383450889	747.040401710463	-51.3703522307405	809.740584232267	100	809.740584232267	-60	747.040401710463	99.9439477999211	747.040401710463	59.2536666244593	747.040401710463	99.9907343645011	747.040401710463	-161.99437108594
747.226018280238	99.9641085974167	747.226018280238	-51.4705148710566	810.036701033476	100	810.036701033476	-60	747.226018280238	99.9383795221676	747.226018280238	60.7967917424863	747.226018280238	99.9898442966006	747.226018280238	-163.7378214846
747.411727112957	99.9603441713924	747.411727112957	-51.2105405086957	810.33292612265	100	810.33292612265	-60	747.411727112957	99.9318643120407	747.411727112957	63.0504885664462	747.411727112957	99.9888321472982	747.411727112957	-165.471569583838
747.59752827743	99.9559547230189	747.59752827743	-50.4304803050966	810.629259539389	100	810.629259539389	-60	747.59752827743	99.9242423537485	747.59752827743	66.3299021298165	747.59752827743	99.9876771566575	747.59752827743	-167.19086274001
747.783421842531	99.9508458137398	747.783421842531	-48.9301633067746	810.925701323308	100	810.925701323308	-60	747.783421842531	99.9153497886881	747.783421842531	71.0284044751604	747.783421842531	99.9863544491441	747.783421842531	-168.88873108871
747.969407877205	99.9449313816328	747.969407877205	-46.4955993054891	811.222251514035	100	811.222251514035	-60	747.969407877205	99.9050445354026	747.969407877205	77.5637755756443	747.969407877205	99.9848341525893	747.969407877205	-170.554974186622
748.155486450467	99.9381582852511	748.155486450467	-42.9831445165011	811.518910151215	100	811.518910151215	-60	748.155486450467	99.8932564121336	748.155486450467	86.2084185978275	748.155486450467	99.9830803416952	748.155486450467	-172.17470763083
748.341657631397	99.9305490124694	748.341657631397	-38.5102639182475	811.815677274506	100	811.815677274506	-60	748.341657631397	99.8800737407489	748.341657631397	96.7057706162713	748.341657631397	99.9810497923115	748.341657631397	-173.726298452766
748.527921489146	99.9222663249064	748.527921489146	-33.7866165553209	812.112552923581	100	812.112552923581	-60	748.527921489146	99.8658739408914	748.527921489146	107.605243074919	748.527921489146	99.9786905526419	748.527921489146	-175.178476185561
748.714278092935	99.9136919086061	748.714278092935	-30.4925857985349	812.409537138126	100	812.409537138126	-60	748.714278092935	99.8514821955424	748.714278092935	115.501215455548	748.714278092935	99.9759403797165	748.714278092935	-176.486387052618
748.900727512051	99.9054833920191	748.900727512051	-31.2937038501377	812.706629957843	100	812.706629957843	-60	748.900727512051	99.8382868397905	748.900727512051	114.999007871323	748.900727512051	99.9727251711519	748.900727512051	-177.586415571598
749.087269815853	99.8985367143211	749.087269815853	-38.7780041925024	813.003831422448	100	813.003831422448	-60	749.087269815853	99.8281653638397	749.087269815853	100.833840646522	749.087269815853	99.9689576713133	749.087269815853	-178.389849031526
749.273905073766	99.8937770418515	749.273905073766	-53.1754145067364	813.301141571673	100	813.301141571673	-60	749.273905073766	99.8230671811833	749.273905073766	72.4253133037763	749.273905073766	99.9645369899847	749.273905073766	-178.776142317249
749.460633355288	99.8917989111897	749.460633355288	-70.6716536673624	813.598560445262	100	813.598560445262	-60	749.460633355288	99.8242935738019	749.460633355288	37.2447736804157	749.460633355288	99.9593498984931	749.460633355288	-178.588081015141
749.647454729983	99.8925517497224	749.647454729983	-85.0055132679647	813.896088082976	100	813.896088082976	-60	749.647454729983	99.8318648655416	749.647454729983	7.62317074780329	749.647454729983	99.953275524909	749.647454729983	-177.634197283733
749.834369267485	99.8953181574919	749.834369267485	-91.6553198168534	814.193724524588	100	814.193724524588	-60	749.834369267485	99.8444662376433	749.834369267485	-7.60157780419458	749.834369267485	99.9461959768004	749.834369267485	-175.709061829512
750.021377037499	99.8990184299442	750.021377037499	-90.3042033790623	814.491469809887	100	814.491469809887	-60	750.021377037499	99.8600356448011	750.021377037499	-7.95906246191645	750.021377037499	99.9380164329622	750.021377037499	-172.649344296208
750.208478109799	99.9026166306773	750.208478109799	-83.6505042793654	814.789323978677	100	814.789323978677	-60	750.208478109799	99.8765412699249	750.208478109799	1.14800037713941	750.208478109799	99.9286987990787	750.208478109799	-168.44900893587
750.395672554227	99.9053950349984	750.395672554227	-74.941503517978	815.087287070776	100	815.087287070776	-60	750.395672554227	99.8924800046387	750.395672554227	13.5653015389911	750.395672554227	99.9183117351335	750.395672554227	-163.448308574947
750.582960440697	99.907040711511	750.582960440697	-66.6518014653121	815.385359126016	100	815.385359126016	-60	750.582960440697	99.9069871299495	750.582960440697	25.2602524231154	750.582960440697	99.9070942931012	750.582960440697	-158.56385535374
750.770341839191	99.9076131531655	750.770341839191	-60.445781959229	815.683540184245	100	815.683540184245	-60	750.770341839191	99.9197098076316	750.770341839191	34.527574982143	750.770341839191	99.8955179631657	750.770341839191	-155.419138900601
750.957816819763	99.9074640649716	750.957816819763	-57.4928056162591	815.981830285323	100	815.981830285323	-60	750.957816819763	99.9306198126928	750.957816819763	41.1226135501282	750.957816819763	99.8843136828596	750.957816819763	-156.108224782646
751.145385452534	99.9071325321066	751.145385452534	-58.4649201337461	816.280229469128	100	816.280229469128	-60	751.145385452534	99.9398580880071	751.145385452534	45.4375766121315	751.145385452534	99.874417692271	751.145385452534	-162.367416879624
751.333047807699	99.9072115654218	751.333047807699	-63.1777676176578	816.578737775551	100	816.578737775551	-60	751.333047807699	99.9476333340519	751.333047807699	48.0204154260183	751.333047807699	99.8668061445462	751.333047807699	-174.375950661334
751.520803955518	99.9081963016296	751.520803955518	-70.3487879180477	816.877355244495	100	816.877355244495	-60	751.520803955518	99.9541655222417	751.520803955518	49.3673358047815	751.520803955518	99.8622482223999	751.520803955518	-190.064911640877
751.708653966327	99.9103579825682	751.708653966327	-77.9703823348666	817.176081915883	100	817.176081915883	-60	751.708653966327	99.9596587776628	751.708653966327	49.863377494917	751.708653966327	99.8610815029666	751.708653966327	-205.80414216465
751.896597910528	99.9136970671052	751.896597910528	-84.1997983807836	817.474917829647	100	817.474917829647	-60	751.896597910528	99.9642909976358	751.896597910528	49.7854123518287	751.896597910528	99.8631287431765	751.896597910528	-218.185009113396
752.084635858595	99.9179914767097	752.084635858595	-88.0967619155048	817.773863025739	100	817.773863025739	-60	752.084635858595	99.9682120355979	752.084635858595	49.3242952728009	752.084635858595	99.8677961468867	752.084635858595	-225.51781910381
752.272767881073	99.9229029397088	752.272767881073	-89.7193371259887	818.07291754412	100	818.07291754412	-60	752.272767881073	99.9715457676977	752.272767881073	48.6083573173825	752.272767881073	99.8742837797016	752.272767881073	-228.04703156936
752.460994048577	99.9280835754991	752.460994048577	-89.7162241491711	818.37208142477	100	818.37208142477	-60	752.460994048577	99.974393576788	752.460994048577	47.7225752517954	752.460994048577	99.8817950258654	752.460994048577	-227.155023550138
752.649314431792	99.9332448733328	752.649314431792	-88.8501435488946	818.671354707682	100	818.671354707682	-60	752.649314431792	99.9768380566245	752.649314431792	46.7226477565654	752.649314431792	99.8896706981	752.649314431792	-224.422934854354
752.837729101475	99.9381833880479	752.837729101475	-87.7187884473393	818.970737432864	100	818.970737432864	-60	752.837729101475	99.9789464156117	752.837729101475	45.6447999928251	752.837729101475	99.8974369802273	752.837729101475	-221.082376887504
753.026238128454	99.9427766394831	753.026238128454	-86.6844843792772	819.270229640337	100	819.270229640337	-60	753.026238128454	99.9807733995618	753.026238128454	44.5124199386965	753.026238128454	99.9047943197185	753.026238128454	-217.881388697251
753.214841583627	99.9469655765235	753.214841583627	-85.9159315496914	819.569831370139	100	819.569831370139	-60	753.214841583627	99.9823637125555	753.214841583627	43.3404796281026	753.214841583627	99.9115799729821	753.214841583627	-215.172342727485
753.403539537963	99.9507348208227	753.403539537963	-85.4583813987646	819.869542662321	100	819.869542662321	-60	753.403539537963	99.9837539820844	753.403539537963	42.1384554898754	753.403539537963	99.9177265639826	753.403539537963	-213.055218287405
753.592332062503	99.9540959935049	753.592332062503	-85.2924356774685	820.16936355695	100	820.16936355695	-60	753.592332062503	99.9849743365372	753.592332062503	40.9122488962968	753.592332062503	99.9232271866263	753.592332062503	-211.497120251234
753.781219228359	99.9570755455557	753.781219228359	-85.3721650581955	820.469294094106	100	820.469294094106	-60	753.781219228359	99.9860496642708	753.781219228359	39.665446648744	753.781219228359	99.9281098230074	753.781219228359	-210.409776765135
753.970201106714	99.9597066778771	753.970201106714	-85.6459990510801	820.769334313886	100	820.769334313886	-60	753.970201106714	99.9870006162649	753.970201106714	38.4001474918072	753.970201106714	99.9324201900486	753.970201106714	-209.692145593967
754.159277768822	99.9620243663175	754.159277768822	-86.0664472478306	821.069484256398	100	821.069484256398	-60	754.159277768822	99.9878444045823	754.159277768822	37.1175036725171	754.159277768822	99.9362109956069	754.159277768822	-209.250398168178
754.348449286009	99.9640625217571	754.348449286009	-86.5935824446499	821.369743961769	100	821.369743961769	-60	754.348449286009	99.9885954391785	754.348449286009	35.8180753310359	754.348449286009	99.9395356236626	754.348449286009	-209.005240220336
754.537715729673	99.9658525238875	754.537715729673	-87.1954518207648	821.670113470137	100	821.670113470137	-60	754.537715729673	99.9892658370652	754.537715729673	34.5020618159915	754.537715729673	99.9424446931307	754.537715729673	-208.892965457521
754.727077171283	99.9674225930542	754.727077171283	-87.8471960083076	821.970592821658	100	821.970592821658	-60	754.727077171283	99.989865830712	754.727077171283	33.1694519658744	754.727077171283	99.9449843928961	754.727077171283	-208.86384398249
754.91653368238	99.9687976473404	754.91653368238	-88.5297785941703	822.271182056499	100	822.271182056499	-60	754.91653368238	99.9904040968139	754.91653368238	31.8201209860085	754.91653368238	99.9471958667016	754.91653368238	-208.879678174349
