Wlgth	Rp 7°	Wlgth	GDDrp 7°
860.991185939727	99.9748651639191	860.991185939727	-119.021057244708
861.09723053102	99.975083140107	861.09723053102	-119.339571601847
861.203301247646	99.9752935313806	861.203301247646	-119.657622177396
861.309398099261	99.9754965725732	861.309398099261	-119.975226969092
861.415521095524	99.9756924882079	861.415521095524	-120.292402920278
861.521670246101	99.9758814930185	861.521670246101	-120.609165958148
861.627845560661	99.976063792441	861.627845560661	-120.92553103085
861.73404704888	99.9762395830767	861.73404704888	-121.241512143496
861.840274720437	99.9764090531296	861.840274720437	-121.557122392962
861.946528585015	99.9765723828189	861.946528585015	-121.872374001531
862.052808652305	99.976729744769	862.052808652305	-122.187278349366
862.159114931999	99.9768813043777	862.159114931999	-122.501846005781
862.265447433797	99.9770272201647	862.265447433797	-122.816086759387
862.371806167401	99.9771676441009	862.371806167401	-123.130009647065
862.47819114252	99.9773027219203	862.47819114252	-123.443622981851
862.584602368866	99.9774325934153	862.584602368866	-123.756934379711
862.691039856158	99.9775573927167	862.691039856158	-124.069950785247
862.797503614118	99.9776772485586	862.797503614118	-124.382678496396
862.903993652473	99.9777922845305	862.903993652473	-124.695123188113
863.010509980955	99.9779026193159	863.010509980955	-125.007289935084
863.117052609301	99.9780083669185	863.117052609301	-125.319183233532
863.223621547254	99.9781096368785	863.223621547254	-125.630807022093
863.330216804558	99.9782065344769	863.330216804558	-125.942164701862
863.436838390967	99.9782991609302	863.436838390967	-126.253259155596
863.543486316235	99.9783876135758	863.543486316235	-126.564092766124
863.650160590125	99.978471986049	863.650160590125	-126.874667434006
863.756861222401	99.9785523684506	863.756861222401	-127.184984594454
863.863588222834	99.9786288475071	863.863588222834	-127.495045233571
863.9703416012	99.9787015067244	863.9703416012	-127.804849903922
864.07712136728	99.9787704265334	864.07712136728	-128.114398739472
864.183927530858	99.9788356844295	864.183927530858	-128.423691469926
864.290760101724	99.9788973551058	864.290760101724	-128.732727434489
864.397619089673	99.9789555105809	864.397619089673	-129.041505595089
864.504504504504	99.9790102203207	864.504504504504	-129.350024549079
864.611416356024	99.9790615513553	864.611416356024	-129.658282541432
864.718354654039	99.9791095683912	864.718354654039	-129.966277476495
864.825319408366	99.9791543339187	864.825319408366	-130.27400692927
864.932310628822	99.9791959083147	864.932310628822	-130.581468156289
865.039328325232	99.979234349942	865.039328325232	-130.888658106092
865.146372507425	99.9792697152446	865.146372507425	-131.195573429311
865.253443185234	99.9793020588392	865.253443185234	-131.502210488407
865.360540368497	99.9793314336028	865.360540368497	-131.80856536706
865.467664067059	99.9793578907587	865.467664067059	-132.114633879246
865.574814290768	99.9793814799574	865.574814290768	-132.420411577989
865.681991049476	99.9794022493558	865.681991049476	-132.72589376385
865.789194353041	99.9794202456937	865.789194353041	-133.031075493116
865.896424211327	99.9794355143672	865.896424211327	-133.335951585743
866.003680634201	99.9794480995008	866.003680634201	-133.640516633064
866.110963631537	99.9794580440145	866.110963631537	-133.944765005229
866.218273213211	99.9794653896925	866.218273213211	-134.248690858461
866.325609389106	99.9794701772474	866.325609389106	-134.552288142079
866.43297216911	99.9794724463818	866.43297216911	-134.855550605319
866.540361563114	99.979472235851	866.540361563114	-135.158471803986
866.647777581016	99.9794695835209	866.647777581016	-135.461045106889
866.755220232719	99.9794645264258	866.755220232719	-135.763263702133
866.862689528128	99.9794571008247	866.862689528128	-136.065120603218
866.970185477156	99.9794473422552	866.970185477156	-136.366608654996
867.07770808972	99.9794352855866	867.07770808972	-136.667720539458
867.185257375742	99.9794209650715	867.185257375742	-136.968448781363
867.292833345148	99.9794044143959	867.292833345148	-137.26878575374
867.400436007869	99.9793856667283	867.400436007869	-137.56872368322
867.508065373843	99.9793647547675	867.508065373843	-137.868254655237
867.615721453011	99.9793417107886	867.615721453011	-138.16737061909
867.723404255319	99.9793165666893	867.723404255319	-138.466063392849
867.831113790719	99.9792893540332	867.831113790719	-138.764324668129
867.938850069166	99.9792601040936	867.938850069166	-139.062146014718
868.046613100623	99.9792288478956	868.046613100623	-139.359518885058
868.154402895054	99.9791956162567	868.154402895054	-139.656434618586
868.262219462432	99.9791604398272	868.262219462432	-139.95288444591
868.370062812733	99.9791233491294	868.370062812733	-140.248859492846
868.477932955937	99.9790843745948	868.477932955937	-140.544350784278
868.58582990203	99.9790435466019	868.58582990203	-140.83934924787
868.693753661004	99.9790008955114	868.693753661004	-141.133845717597
868.801704242855	99.9789564517018	868.801704242855	-141.427830937096
868.909681657582	99.9789102456027	868.909681657582	-141.721295562837
869.017685915193	99.9788623077277	869.017685915193	-142.014230167107
869.125717025698	99.9788126687061	869.125717025698	-142.306625240768
869.233774999112	99.9787613593139	869.233774999112	-142.598471195835
869.341859845457	99.9787084105026	869.341859845457	-142.889758367814
869.449971574758	99.9786538534278	869.449971574758	-143.18047701781
869.558110197047	99.9785977194768	869.558110197047	-143.470617334413
869.666275722358	99.9785400402938	869.666275722358	-143.760169435301
869.774468160734	99.978480847805	869.774468160734	-144.049123368623
869.882687522218	99.9784201742417	869.882687522218	-144.337469114066
869.990933816863	99.9783580521625	869.990933816863	-144.625196583682
870.099207054724	99.9782945144739	870.099207054724	-144.912295622383
870.207507245861	99.9782295944495	870.207507245861	-145.198756008168
870.315834400341	99.9781633257474	870.315834400341	-145.484567452004
870.424188528235	99.9780957424269	870.424188528235	-145.769719597407
870.532569639617	99.9780268789624	870.532569639617	-146.054202019676
870.640977744569	99.977956770257	870.640977744569	-146.338004224798
870.749412853178	99.9778854516534	870.749412853178	-146.621115647991
870.857874975532	99.9778129589432	870.857874975532	-146.903525651901
870.96636412173	99.9777393283748	870.96636412173	-147.185223524425
871.074880301871	99.9776645966594	871.074880301871	-147.46619847619
871.183423526061	99.9775888009745	871.183423526061	-147.746439637635
871.291993804412	99.9775119789657	871.291993804412	-148.025936055743
871.400591147039	99.9774341687472	871.400591147039	-148.304676690386
871.509215564064	99.9773554088992	871.509215564064	-148.582650410314
871.617867065612	99.9772757384637	871.617867065612	-148.859845988765
871.726545661816	99.9771951969381	871.726545661816	-149.136252098718
871.83525136281	99.977113824266	871.83525136281	-149.411857307798
871.943984178737	99.9770316608274	871.943984178737	-149.686650072839
872.052744119743	99.9769487474241	872.052744119743	-149.960618734091
872.16153119598	99.9768651252658	872.16153119598	-150.23375150915
872.270345417602	99.9767808359504	872.270345417602	-150.506036486557
872.379186794773	99.9766959214455	872.379186794773	-150.77746161914
872.48805533766	99.9766104240645	872.48805533766	-151.048014717084
872.596951056432	99.976524386443	872.596951056432	-151.317683440776
872.705873961268	99.9764378515096	872.705873961268	-151.586455293453
872.814824062349	99.9763508624583	872.814824062349	-151.854317613669
872.923801369863	99.9762634627145	872.923801369863	-152.121257567637
873.032805894001	99.9761756959021	873.032805894001	-152.387262141452
873.14183764496	99.9760876058056	873.14183764496	-152.652318133266
873.250896632942	99.9759992363317	873.250896632942	-152.916412145427
873.359982868156	99.9759106314682	873.359982868156	-153.179530576654
873.469096360813	99.9758218352399	873.469096360813	-153.441659614261
873.578237121131	99.9757328916633	873.578237121131	-153.702785226517
873.687405159332	99.9756438446995	873.687405159332	-153.962893155137
873.796600485645	99.9755547382041	873.796600485645	-154.221968908015
873.905823110302	99.9754656158758	873.905823110302	-154.479997752208
874.01507304354	99.9753765212035	874.01507304354	-154.73696470722
874.124350295604	99.9752874974112	874.124350295604	-154.992854538695
874.233654876742	99.975198587402	874.233654876742	-155.247651752475
874.342986797206	99.9751098336993	874.342986797206	-155.501340589177
874.452346067255	99.975021278389	874.452346067255	-155.753905019267
874.561732697153	99.9749329630587	874.561732697153	-156.005328738718
874.671146697169	99.9748449287361	874.671146697169	-156.255595165275
874.780588077576	99.9747572158276	874.780588077576	-156.504687435419
874.890056848654	99.9746698640557	874.890056848654	-156.752588402001
874.999553020686	99.9745829123949	874.999553020686	-156.999280632668
875.109076603962	99.9744963990097	875.109076603962	-157.244746409049
875.218627608777	99.9744103611896	875.218627608777	-157.488967726804
875.32820604543	99.9743248352866	875.32820604543	-157.731926296476
875.437811924226	99.9742398566512	875.437811924226	-157.973603545279
875.547445255474	99.9741554595705	875.547445255474	-158.213980619744
875.657106049491	99.9740716772051	875.657106049491	-158.453038389338
875.766794316596	99.9739885415281	875.766794316596	-158.690757450927
875.876510067114	99.973906083265	875.876510067114	-158.927118134268
875.986253311377	99.9738243318345	875.986253311377	-159.162100508377
876.09602405972	99.9737433152906	876.09602405972	-159.395684388831
876.205822322484	99.973663060267	876.205822322484	-159.627849346007
876.315648110015	99.9735835919222	876.315648110015	-159.858574714205
876.425501432665	99.9735049338874	876.425501432665	-160.087839601633
876.53538230079	99.9734271082166	876.53538230079	-160.315622901267
876.645290724752	99.9733501353383	876.645290724752	-160.541903302484
876.755226714918	99.9732740340099	876.755226714918	-160.766659303492
876.86519028166	99.9731988212752	876.86519028166	-160.989869224463
876.975181435355	99.9731245124239	876.975181435355	-161.211511221348
877.085200186387	99.9730511209543	877.085200186387	-161.431563300299
877.195246545142	99.9729786585388	877.195246545142	-161.650003332645
877.305320522014	99.972907134993	877.305320522014	-161.866809070385
877.4154221274	99.9728365582469	877.4154221274	-162.081958162068
877.525551371705	99.9727669343204	877.525551371705	-162.295428169058
877.635708265337	99.9726982673013	877.635708265337	-162.507196582074
877.74589281871	99.972630559327	877.74589281871	-162.717240837964
877.856105042243	99.9725638105698	877.856105042243	-162.925538336566
877.96634494636	99.9724980192247	877.96634494636	-163.132066457686
878.076612541491	99.9724331815015	878.076612541491	-163.336802578051
878.186907838071	99.9723692916198	878.186907838071	-163.539724088146
878.297230846539	99.9723063418077	878.297230846539	-163.740808408964
878.407581577341	99.972244322303	878.407581577341	-163.940033008443
878.517960040928	99.9721832213588	878.517960040928	-164.137375417672
878.628366247756	99.9721230252514	878.628366247756	-164.332813246722
878.738800208285	99.9720637182914	878.738800208285	-164.526324200022
878.849261932982	99.9720052828385	878.849261932982	-164.717886091295
878.959751432317	99.9719476993186	878.959751432317	-164.907476857941
879.07026871677	99.9718909462434	879.07026871677	-165.095074574824
879.18081379682	99.9718350002334	879.18081379682	-165.280657467442
879.291386682957	99.9717798360434	879.291386682957	-165.464203924408
879.401987385671	99.9717254265896	879.401987385671	-165.645692509249
879.512615915463	99.97167174298	879.512615915463	-165.825101971435
879.623272282833	99.971618754546	879.623272282833	-166.002411256678
879.733956498292	99.9715664288762	879.733956498292	-166.17759951642
879.844668572353	99.9715147318525	879.844668572353	-166.350646116537
879.955408515535	99.9714636276868	879.955408515535	-166.521530645244
880.066176338362	99.9714130789601	880.066176338362	-166.690232920184
880.176972051365	99.9713630466617	880.176972051365	-166.856732994714
880.287795665078	99.9713134902307	880.287795665078	-167.021011163373
880.398647190041	99.9712643675975	880.398647190041	-167.183047966586
880.5095266368	99.9712156352259	880.5095266368	-167.342824194584
880.620434015907	99.9711672481563	880.620434015907	-167.500320890543
880.731369337916	99.971119160049	880.731369337916	-167.655519353019
880.842332613391	99.9710713232269	880.842332613391	-167.808401137688
880.953323852897	99.9710236887195	880.953323852897	-167.958948058342
881.064343067007	99.9709762063056	881.064343067007	-168.107142187321
881.175390266299	99.9709288245558	881.175390266299	-168.252965855268
881.286465461356	99.970881490875	881.286465461356	-168.396401650356
881.397568662764	99.9708341515436	881.397568662764	-168.537432416939
881.50869988112	99.970786751758	881.50869988112	-168.676041253714
881.61985912702	99.9707392356703	881.61985912702	-168.812211511437
881.731046411069	99.9706915464269	881.731046411069	-168.945926790217
881.842261743878	99.9706436262049	881.842261743878	-169.077170936395
881.95350513606	99.9705954162489	881.95350513606	-169.205928039134
882.064776598237	99.9705468569042	882.064776598237	-169.332182426675
882.176076141034	99.9704978876505	882.176076141034	-169.455918662327
882.287403775082	99.9704484471317	882.287403775082	-169.577121540278
882.398759511017	99.9703984731856	882.398759511017	-169.695776081155
882.510143359481	99.9703479028708	882.510143359481	-169.811867527478
882.621555331121	99.970296672492	882.621555331121	-169.925381338985
882.73299543659	99.9702447176227	882.73299543659	-170.036303187848
882.844463686546	99.9701919731265	882.844463686546	-170.144618953865
882.955960091652	99.9701383731756	882.955960091652	-170.250314719584
883.067484662577	99.9700838512672	883.067484662577	-170.353376765459
883.179037409994	99.9700283402377	883.179037409994	-170.453791564974
883.290618344584	99.9699717722746	883.290618344584	-170.55154577988
883.40222747703	99.9699140789255	883.40222747703	-170.646626255386
883.513864818024	99.9698551911051	883.513864818024	-170.739020015509
883.625530378261	99.9697950391004	883.625530378261	-170.82871425846
883.737224168442	99.9697335525715	883.737224168442	-170.915696352135
883.848946199274	99.9696706605523	883.848946199274	-170.999953829708
883.960696481468	99.9696062914467	883.960696481468	-171.081474385327
884.072475025742	99.9695403730235	884.072475025742	-171.160245869921
884.184281842818	99.969472832408	884.184281842818	-171.236256287125
884.296116943425	99.9694035960718	884.296116943425	-171.309493789303
884.407980338297	99.9693325898199	884.407980338297	-171.379946673678
884.519872038172	99.969259738774	884.519872038172	-171.447603378554
884.631792053794	99.9691849673556	884.631792053794	-171.512452479648
884.743740395914	99.9691081992648	884.743740395914	-171.574482686483
884.855717075287	99.9690293574567	884.855717075287	-171.633682838845
884.967722102674	99.9689483641162	884.967722102674	-171.690041903309
885.079755488841	99.9688651406297	885.079755488841	-171.743548969782
885.19181724456	99.9687796075544	885.19181724456	-171.794193248078
885.303907380608	99.9686916845848	885.303907380608	-171.841964064482
885.416025907767	99.9686012905175	885.416025907767	-171.886850858282
885.528172836826	99.9685083432126	885.528172836826	-171.928843178274
885.640348178577	99.9684127595533	885.640348178577	-171.967930679163
885.752551943821	99.9683144554035	885.752551943821	-172.004103117887
885.864784143361	99.968213345561	885.864784143361	-172.037350349802
885.977044788008	99.9681093437106	885.977044788008	-172.067662324705
886.089333888577	99.9680023623735	886.089333888577	-172.095029082659
886.201651455889	99.9678923128547	886.201651455889	-172.119440749603
886.31399750077	99.9677791051875	886.31399750077	-172.140887532701
886.426372034052	99.9676626480764	886.426372034052	-172.159359715379
886.538775066572	99.9675428488364	886.538775066572	-172.174847652035
886.651206609175	99.9674196133316	886.651206609175	-172.187341762372
886.763666672706	99.9672928459097	886.763666672706	-172.196832525314
886.876155268022	99.9671624493352	886.876155268022	-172.203310472453
886.988672405981	99.9670283247197	886.988672405981	-172.206766180985
887.101218097448	99.9668903714502	887.101218097448	-172.20719026611
887.213792353293	99.9667484871139	887.213792353293	-172.204573372797
887.326395184393	99.9666025674232	887.326395184393	-172.198906166932
887.439026601628	99.9664525061346	887.439026601628	-172.19017932571
887.551686615887	99.9662981949686	887.551686615887	-172.178383527298
887.664375238061	99.9661395235252	887.664375238061	-172.163509439667
887.777092479048	99.9659763791977	887.777092479048	-172.145547708539
887.889838349752	99.9658086470844	887.889838349752	-172.124488944365
888.002612861083	99.965636209897	888.002612861083	-172.100323708353
888.115416023954	99.9654589478682	888.115416023954	-172.07304249735
888.228247849287	99.9652767386548	888.228247849287	-172.042635727614
888.341108348006	99.9650894572406	888.341108348006	-172.009093717381
888.453997531043	99.9648969758363	888.453997531043	-171.972406668073
888.566915409336	99.9646991637762	888.566915409336	-171.932564644215
888.679861993826	99.9644958874145	888.679861993826	-171.889557551832
888.792837295462	99.9642870100175	888.792837295462	-171.843375115337
888.905841325196	99.9640723916552	888.905841325196	-171.794006852792
889.018874093989	99.9638518890909	889.018874093989	-171.741442049453
889.131935612805	99.9636253556676	889.131935612805	-171.685669729505
889.245025892614	99.9633926411932	889.245025892614	-171.626678625909
889.358144944392	99.9631535918251	889.358144944392	-171.56445714824
889.471292779121	99.9629080499513	889.471292779121	-171.49899334845
889.584469407787	99.9626558540723	889.584469407787	-171.430274884438
889.697674841384	99.9623968386793	889.697674841384	-171.358288981289
889.810909090909	99.9621308341338	889.810909090909	-171.28302239019
889.924172167367	99.9618576665445	889.924172167367	-171.204461344795
890.037464081766	99.9615771576453	890.037464081766	-171.122591515017
890.150784845123	99.9612891246718	890.150784845123	-171.03739795813
890.264134468457	99.9609933802395	890.264134468457	-170.948865067099
890.377512962794	99.9606897322206	890.377512962794	-170.856976516009
890.490920339168	99.9603779836237	890.490920339168	-170.761715202546
890.604356608615	99.9600579324744	890.604356608615	-170.663063187472
890.717821782178	99.9597293716971	890.717821782178	-170.561001630947
890.831315870907	99.9593920890009	890.831315870907	-170.45551072575
890.944838885855	99.9590458667689	890.944838885855	-170.346569627289
891.058390838082	99.9586904819503	891.058390838082	-170.234156380398
891.171971738655	99.9583257059588	891.171971738655	-170.118247842943
891.285581598645	99.9579513045779	891.285581598645	-169.998819606284
891.399220429128	99.9575670378708	891.399220429128	-169.875845912574
891.512888241188	99.9571726601016	891.512888241188	-169.749299569132
891.626585045912	99.9567679196643	891.626585045912	-169.619151859923
891.740310854394	99.9563525590234	891.740310854394	-169.485372454389
891.854065677734	99.9559263146686	891.854065677734	-169.347929313959
891.967849527038	99.955488917082	891.967849527038	-169.206788596449
892.081662413416	99.9550400907236	892.081662413416	-169.061914558855
892.195504347984	99.954579554035	892.195504347984	-168.913269459057
892.309375341866	99.9541070194643	892.309375341866	-168.760813457013
892.423275406189	99.9536221935149	892.423275406189	-168.604504516195
892.537204552086	99.9531247768211	892.537204552086	-168.444298306202
892.651162790697	99.9526144642532	892.651162790697	-168.280148107527
892.765150133168	99.9520909450568	892.765150133168	-168.112004719785
892.879166590648	99.9515539030278	892.879166590648	-167.939816374741
892.993212174294	99.9510030167306	892.993212174294	-167.763528655943
893.107286895268	99.9504379597601	893.107286895268	-167.583084426741
893.221390764738	99.9498584010554	893.221390764738	-167.398423769028
893.335523793878	99.9492640052694	893.335523793878	-167.209483935236
893.449685993866	99.9486544331998	893.449685993866	-167.016199316405
893.563877375888	99.9480293422883	893.563877375888	-166.818501429843
893.678097951134	99.9473883871938	893.678097951134	-166.616318929859
893.792347730801	99.9467312204488	893.792347730801	-166.409577646168
893.90662672609	99.9460574932044	893.90662672609	-166.198200654457
894.020934948211	99.9453668560741	894.020934948211	-165.982108384715
894.135272408375	99.9446589600852	894.135272408375	-165.761218773255
894.249639117803	99.9439334577453	894.249639117803	-165.53544746519
894.364035087719	99.9431900042388	894.364035087719	-165.304708074799
894.478460329355	99.9424282587587	894.478460329355	-165.068912512109
894.592914853947	99.94164788599	894.592914853947	-164.827971384719
894.707398672736	99.9408485577541	894.707398672736	-164.581794484895
894.821911796972	99.9400299548281	894.821911796972	-164.330291372791
894.936454237908	99.939191768952	894.936454237908	-164.073372067613
895.051026006803	99.9383337050384	895.051026006803	-163.810947859464
895.165627114924	99.9374554835988	895.165627114924	-163.542932255519
895.28025757354	99.9365568434009	895.28025757354	-163.269242074989
895.394917393929	99.9356375443719	895.394917393929	-162.989798708202
895.509606587374	99.9346973707647	895.509606587374	-162.704529555736
895.624325165163	99.9337361345994	895.624325165163	-162.413369663941
895.73907313859	99.9327536793974	895.73907313859	-162.116263573611
895.853850518955	99.9317498842205	895.853850518955	-161.813167398384
895.968657317564	99.9307246680293	895.968657317564	-161.504051148974
896.083493545729	99.9296779943735	896.083493545729	-161.188901318554
896.198359214767	99.9286098764228	896.198359214767	-160.867723742981
896.313254336001	99.9275203823481	896.313254336001	-160.540546747178
896.42817892076	99.9264096410585	896.42817892076	-160.207424586298
896.54313298038	99.9252778482937	896.54313298038	-159.868441185624
896.6581165262	99.9241252730734	896.6581165262	-159.523714178386
896.773129569567	99.9229522644926	896.773129569567	-159.173399233741
896.888172121834	99.9217592588519	896.888172121834	-158.817694659285
897.003244194358	99.9205467871018	897.003244194358	-158.456846252494
897.118345798504	99.919315482573	897.118345798504	-158.091152364247
897.233476945641	99.9180660889551	897.233476945641	-157.720969123734
897.348637647145	99.9167994684767	897.348637647145	-157.346715759105
897.463827914397	99.9155166102273	897.463827914397	-156.968879930185
897.579047758785	99.9142186385496	897.579047758785	-156.588022970872
897.694297191702	99.9129068214153	897.694297191702	-156.20478491701
897.809576224546	99.9115825786856	897.809576224546	-155.819889173805
897.924884868723	99.9102474901388	897.924884868723	-155.434146652295
898.040223135643	99.9089033031305	898.040223135643	-155.048459181569
898.155591036723	99.9075519397387	898.155591036723	-154.663821979237
898.270988583385	99.9061955032243	898.270988583385	-154.281324941514
898.386415787058	99.9048362836223	898.386415787058	-153.902152495131
898.501872659176	99.9034767622648	898.501872659176	-153.527581739514
898.617359211179	99.9021196150199	898.617359211179	-153.15897859926
898.732875454512	99.9007677140193	898.732875454512	-152.797791708214
898.848421400628	99.8994241276396	898.848421400628	-152.445543756625
898.963997060985	99.8980921184967	898.963997060985	-152.103820057279
899.079602447045	99.8967751392116	899.079602447045	-151.774254124211
899.195237570279	99.8954768257148	899.195237570279	-151.458510112971
899.310902442162	99.8942009878683	899.310902442162	-151.158262043715
899.426597074175	99.8929515972061	899.426597074175	-150.875169819936
899.542321477805	99.8917327716224	899.542321477805	-150.610852165034
899.658075664546	99.8905487568812	899.658075664546	-150.366856725486
899.773859645897	99.8894039048644	899.773859645897	-150.144627730251
899.889673433363	99.8883026485392	899.889673433363	-149.945471746727
900.005517038454	99.8872494736901	900.005517038454	-149.770522228902
900.121390472687	99.8862488875428	900.121390472687	-149.62070370565
900.237293747586	99.8853053844863	900.237293747586	-149.496696597474
900.353226874678	99.8844234091892	900.353226874678	-149.398903769711
900.469189865499	99.8836073175013	900.469189865499	-149.327420017811
900.585182731589	99.882861335617	900.585182731589	-149.282005727205
900.701205484494	99.882189518069	900.701205484494	-149.26206594558
900.817258135768	99.8815957051951	900.817258135768	-149.266636043864
