-7.286818847635364e-13	658.7352161407471
-7.285039839127641e-13	655.4147526621819
-7.283260830619918e-13	651.7259938716888
-7.281481822112194e-13	647.6786141395569
-7.27970281360447e-13	643.284342288971
-7.277923805096747e-13	638.5670156478882
-7.276144796589024e-13	633.5477094650269
-7.2743657880813e-13	628.2327003479004
-7.272586779573577e-13	622.6247563362122
-7.270807771065853e-13	616.7400307655334
-7.26902876255813e-13	610.6097707748413
-7.267249754050406e-13	604.2603908777237
-7.265470745542683e-13	597.6985578536987
-7.26369173703496e-13	590.9273529052734
-7.261912728527235e-13	583.9598302841187
-7.260133720019512e-13	576.8068761825562
-7.258354711511789e-13	569.4746561050415
-7.256575703004065e-13	561.9756507873535
-7.254796694496342e-13	554.326807975769
-7.253017685988619e-13	546.5423610210419
-7.251238677480895e-13	538.6294143199921
-7.249459668973171e-13	530.5892391204834
-7.247680660465448e-13	522.4337520599365
-7.245901651957725e-13	514.1891956329346
-7.244122643450001e-13	505.8703498840332
-7.242343634942277e-13	497.47028732299805
-7.240564626434554e-13	488.9831733703613
-7.23878561792683e-13	480.4240622520447
-7.237006609419107e-13	471.8223934173584
-7.235227600911384e-13	463.1933250427246
-7.233448592403661e-13	454.52535343170166
-7.231669583895936e-13	445.8128027319908
-7.229890575388213e-13	437.0794641971588
-7.22811156688049e-13	428.35066986083984
-7.226332558372766e-13	419.6266975402832
-7.224553549865043e-13	410.89469051361084
-7.222774541357319e-13	402.1525263786316
-7.220995532849596e-13	393.419602394104
-7.219216524341872e-13	384.7205722332001
-7.217437515834149e-13	376.05886697769165
-7.215658507326426e-13	367.42282094061375
-7.213879498818702e-13	358.8129301071167
-7.212100490310978e-13	350.2482786178589
-7.210321481803255e-13	341.7512502670288
-7.208542473295531e-13	333.32507490739226
-7.206763464787808e-13	324.94870376586914
-7.204984456280085e-13	316.60896587371826
-7.203205447772361e-13	308.32478427886963
-7.201426439264637e-13	300.12406826019287
-7.199647430756914e-13	292.0162744522095
-7.197868422249191e-13	283.9941477775574
-7.196089413741467e-13	276.0489054918289
-7.194310405233744e-13	268.1853747367859
-7.19253139672602e-13	260.41885805130005
-7.190752388218296e-13	252.75292778015137
-7.188973379710573e-13	245.17657661437988
-7.18719437120285e-13	237.68500804901123
-7.185415362695127e-13	230.28765708208084
-7.183636354187402e-13	222.9959016442299
-7.181857345679679e-13	215.80936813354492
-7.180078337171956e-13	208.719651222229
-7.178299328664232e-13	201.7287130355835
-7.176520320156509e-13	194.84877848625183
-7.174741311648786e-13	188.08250957727432
-7.172962303141062e-13	181.42182421684265
-7.171183294633338e-13	174.86338932812214
-7.169404286125615e-13	168.413010597229
-7.167625277617892e-13	162.07840037345886
-7.165846269110168e-13	155.8591125011444
-7.164067260602444e-13	149.74726021289825
-7.162288252094721e-13	143.74207067489624
-7.160509243586997e-13	137.8492065668106
-7.158730235079274e-13	132.06498563289642
-7.156951226571551e-13	126.38053086400032
-7.155172218063828e-13	120.79638314247131
-7.153393209556103e-13	115.3199028968811
-7.15161420104838e-13	109.95488595962524
-7.149835192540657e-13	104.69752925634384
-7.148056184032933e-13	99.54288250207901
